Timestamp,Device ID,Device Type,Power Consumption (W),Room Location,Temperature (°C),Humidity (%),Usage Duration (minutes),Energy Cost ($),On/Off Status
2024-01-01 19:50:00,D-8622,Smart Bulb,6.32,Bedroom,19.76,61.33,48,0.61,On
2024-06-19 13:47:00,D-9415,Smart Plug,3.58,Bathroom,21.79,30.48,104,0.74,On
2024-07-05 14:57:00,D-1397,Ceiling Fan,96.37,Kitchen,26.27,33.5,65,12.53,On
2024-01-20 13:50:00,D-5769,Washing Machine,515.18,Bedroom,26.98,60.87,15,15.46,Off
2024-10-11 20:43:00,D-4371,Washing Machine,364.96,Bathroom,19.28,49.77,93,67.88,On
2024-02-16 12:36:00,D-9459,Heater,2693.83,Bedroom,26.45,66.87,81,436.4,Off
2024-07-07 08:22:00,D-1151,Smart Plug,3.14,Office,17.93,73.38,11,0.07,On
2024-04-16 00:52:00,D-4408,Smart Plug,5.59,Bedroom,28.59,43.15,77,0.86,On
2024-06-26 22:09:00,D-8912,TV,149.03,Bathroom,19.39,39.61,3,0.89,On
2024-03-31 16:22:00,D-5870,Smart Plug,5.84,Bedroom,22.83,47.21,4,0.05,Off
2024-08-21 07:29:00,D-3016,Heater,1550.28,Garage,17.68,77.89,138,427.88,On
2024-08-27 11:46:00,D-2335,TV,72.52,Bedroom,16.25,61.43,45,6.53,On
2024-10-29 03:01:00,D-6483,Heater,1940.79,Garage,17.39,79.34,38,147.5,Off
2024-08-07 10:41:00,D-3272,Microwave,1049.2,Office,27.77,60.74,173,363.02,On
2024-01-07 11:57:00,D-5270,Ceiling Fan,53.01,Garage,22.59,44.82,102,10.81,On
2024-12-13 02:37:00,D-6622,Microwave,842.67,Living Room,23.88,39.59,123,207.3,Off
2024-05-17 23:33:00,D-8349,Smart Plug,7.21,Kitchen,28.9,58.49,170,2.45,On
2024-11-28 07:35:00,D-4811,Microwave,754.36,Kitchen,19.36,47.5,145,218.76,On
2024-04-26 17:32:00,D-5510,Ceiling Fan,73.5,Garage,26.74,41.71,35,5.14,On
2024-07-23 08:37:00,D-5512,Air Conditioner,929.53,Kitchen,26.52,50.42,159,295.59,Off
2024-09-17 14:11:00,D-1148,Air Conditioner,1820.69,Kitchen,25.97,67.9,111,404.19,On
2024-10-09 17:00:00,D-9902,Refrigerator,110.6,Living Room,20.66,55.4,138,30.53,On
2024-05-28 19:11:00,D-5499,Refrigerator,136.71,Living Room,28.15,74.08,123,33.63,On
2024-10-31 06:25:00,D-4045,Washing Machine,749.48,Office,16.66,45.06,161,241.33,Off
2024-03-22 03:35:00,D-7467,Refrigerator,100.62,Office,19.02,61.46,161,32.4,Off
2024-01-12 15:22:00,D-5824,Heater,1038.12,Living Room,19.59,67.19,171,355.04,Off
2024-01-26 01:22:00,D-3656,Smart Bulb,11.45,Garage,19.13,34.63,83,1.9,On
2024-04-02 03:40:00,D-7789,Air Conditioner,1151.85,Living Room,21.45,79.81,55,126.7,On
2024-07-31 19:53:00,D-4815,Ceiling Fan,63.64,Bedroom,20.35,49.79,149,18.96,Off
2024-03-05 11:52:00,D-4548,Air Conditioner,999.88,Living Room,20.43,32.59,110,219.97,On
2024-10-15 16:42:00,D-7582,Air Conditioner,1739.61,Bedroom,24.55,46.75,1,3.48,On
2024-08-24 20:57:00,D-5578,Smart Plug,4.45,Garage,20.55,42.6,149,1.33,On
2024-11-18 11:55:00,D-7524,Ceiling Fan,46.84,Garage,17.17,30.66,137,12.83,On
2024-06-10 05:20:00,D-6831,Ceiling Fan,67.68,Kitchen,25.32,70.87,40,5.41,Off
2024-10-26 14:41:00,D-9366,Heater,2096.24,Bathroom,20.57,45.44,15,62.89,Off
2024-06-10 16:37:00,D-6847,Refrigerator,112.22,Garage,17.06,68.31,18,4.04,On
2024-02-28 07:08:00,D-3179,Laptop Charger,70.57,Office,27.84,35.73,104,14.68,Off
2024-07-08 05:42:00,D-3025,Laptop Charger,39.47,Living Room,26.19,69.92,26,2.05,On
2024-03-22 18:21:00,D-2255,TV,59.27,Bathroom,27.97,66.2,4,0.47,On
2024-03-26 02:08:00,D-3508,Microwave,1431.06,Office,15.03,36.58,37,105.9,Off
2024-12-10 20:53:00,D-6099,Smart Bulb,10.46,Bedroom,25.76,32.73,1,0.02,On
2024-03-21 20:31:00,D-6631,Laptop Charger,33.94,Bathroom,22.52,76.22,40,2.72,On
2024-10-16 11:30:00,D-1845,Washing Machine,382.36,Bathroom,24.87,76.57,177,135.36,Off
2024-04-16 14:05:00,D-5396,Laptop Charger,66.73,Kitchen,18.29,34.28,96,12.81,On
2024-02-28 18:00:00,D-3275,Ceiling Fan,62.95,Bathroom,18.02,50.36,36,4.53,On
2024-09-09 03:04:00,D-8834,Air Conditioner,1280.36,Kitchen,24.04,49.03,83,212.54,On
2024-09-09 18:50:00,D-2148,Ceiling Fan,45.44,Living Room,23.42,69.9,151,13.72,On
2024-11-29 05:08:00,D-5331,Smart Plug,5.78,Bedroom,17.63,36.19,33,0.38,On
2024-03-12 17:58:00,D-8723,Heater,2472.67,Living Room,28.17,54.5,61,301.67,Off
2024-04-16 22:10:00,D-9046,Smart Plug,3.0,Bedroom,19.68,45.35,27,0.16,On
2024-01-31 23:51:00,D-9107,Smart Plug,5.17,Garage,24.51,58.36,40,0.41,On
2024-08-03 03:17:00,D-9111,Microwave,1191.84,Garage,26.15,42.36,135,321.8,On
2024-09-10 04:54:00,D-2498,Microwave,889.28,Bathroom,24.66,41.52,100,177.86,On
2024-07-16 01:34:00,D-9566,Laptop Charger,61.92,Living Room,29.21,67.53,136,16.84,On
2024-03-04 10:46:00,D-5086,TV,116.36,Living Room,25.59,50.7,89,20.71,On
2024-09-13 13:02:00,D-5422,Ceiling Fan,70.32,Garage,29.78,71.75,10,1.41,On
2024-12-04 00:10:00,D-7792,TV,146.2,Garage,21.04,40.93,25,7.31,On
2024-05-21 04:38:00,D-9042,TV,147.5,Kitchen,20.57,62.2,89,26.25,On
2024-12-10 17:46:00,D-4390,Laptop Charger,57.95,Garage,23.36,63.0,56,6.49,Off
2024-08-31 15:38:00,D-7924,Air Conditioner,2104.17,Office,18.73,76.42,3,12.63,Off
2024-03-01 13:57:00,D-9983,Smart Plug,6.35,Office,27.94,69.64,83,1.05,On
2024-04-04 00:42:00,D-1560,Microwave,1197.17,Living Room,28.88,66.75,79,189.15,On
2024-07-07 11:46:00,D-5002,TV,119.41,Bathroom,18.02,45.24,138,32.96,On
2024-03-28 05:26:00,D-7705,Heater,1945.8,Kitchen,27.17,36.86,11,42.81,On
2024-10-13 16:59:00,D-2976,Ceiling Fan,61.52,Bathroom,17.45,51.16,37,4.55,On
2024-09-16 12:18:00,D-3057,Air Conditioner,1379.33,Bathroom,21.2,79.47,43,118.62,On
2024-08-11 16:45:00,D-2674,Heater,1112.52,Garage,26.48,78.69,93,206.93,On
2024-01-16 04:58:00,D-4772,Smart Bulb,9.2,Bathroom,17.65,75.14,167,3.07,Off
2024-02-24 07:58:00,D-2671,Laptop Charger,80.65,Kitchen,27.6,40.85,125,20.16,On
2024-12-04 07:19:00,D-9998,Air Conditioner,1130.42,Bedroom,20.83,65.92,7,15.83,On
2024-06-08 10:56:00,D-5811,Smart Bulb,8.46,Bedroom,24.48,34.48,97,1.64,Off
2024-03-03 23:16:00,D-4441,Smart Plug,3.67,Garage,18.15,58.35,93,0.68,On
2024-10-27 17:25:00,D-5696,Laptop Charger,40.11,Living Room,19.29,39.93,165,13.24,On
2024-08-26 08:22:00,D-2068,Smart Plug,7.07,Bathroom,21.85,62.49,143,2.02,On
2024-11-16 16:37:00,D-6681,Heater,1961.03,Kitchen,15.64,51.79,143,560.85,Off
2024-01-18 18:27:00,D-8527,Washing Machine,586.64,Office,15.53,44.89,176,206.5,Off
2024-11-03 02:37:00,D-6509,Smart Plug,2.97,Bedroom,28.54,69.57,114,0.68,On
2024-04-17 10:03:00,D-5856,TV,142.91,Bedroom,28.79,69.89,92,26.3,On
2024-04-05 22:11:00,D-8269,Ceiling Fan,88.21,Bathroom,19.79,58.61,84,14.82,On
2024-04-03 21:00:00,D-7250,Microwave,1400.11,Office,19.63,71.91,28,78.41,On
2024-11-24 06:32:00,D-4643,Refrigerator,169.83,Kitchen,20.78,76.65,114,38.72,On
2024-08-18 03:36:00,D-9714,Ceiling Fan,91.32,Bedroom,23.29,32.18,4,0.73,On
2024-06-21 20:34:00,D-4981,Smart Plug,5.26,Living Room,28.49,62.51,176,1.85,On
2024-04-02 11:57:00,D-9569,Washing Machine,420.16,Office,23.22,54.65,2,1.68,On
2024-08-30 06:22:00,D-1464,Microwave,1546.1,Living Room,27.67,52.85,149,460.74,On
2024-03-30 18:57:00,D-2792,Refrigerator,206.01,Bathroom,18.78,74.68,54,22.25,On
2024-05-03 18:40:00,D-4412,Air Conditioner,849.19,Bedroom,18.07,56.57,60,101.9,On
2024-03-13 01:11:00,D-3303,TV,137.67,Bedroom,28.19,57.34,12,3.3,Off
2024-01-08 18:34:00,D-7154,Smart Plug,6.57,Garage,25.69,44.16,81,1.06,Off
2024-05-06 07:14:00,D-9542,Laptop Charger,67.22,Bedroom,25.08,64.43,7,0.94,Off
2024-06-23 10:50:00,D-3231,Air Conditioner,1308.54,Garage,24.71,40.82,89,232.92,On
2024-02-07 11:50:00,D-3855,Microwave,846.99,Bedroom,23.37,63.67,1,1.69,Off
2024-05-08 12:35:00,D-5304,Heater,2616.9,Living Room,28.11,36.71,169,884.51,Off
2024-08-12 04:26:00,D-1092,Heater,1018.23,Bathroom,22.1,72.29,136,276.96,On
2024-05-23 13:46:00,D-4787,TV,106.83,Garage,28.78,55.32,13,2.78,Off
2024-01-19 13:24:00,D-9550,TV,135.57,Bedroom,15.75,68.3,77,20.88,On
2024-02-21 16:21:00,D-1269,Microwave,1672.58,Bathroom,25.67,50.94,58,194.02,On
2024-01-23 21:12:00,D-5044,Smart Bulb,12.3,Bathroom,26.05,51.93,156,3.84,On
2024-03-31 23:31:00,D-8590,Smart Plug,3.35,Office,16.35,76.45,140,0.94,On
2024-02-13 02:44:00,D-8856,Smart Bulb,6.59,Office,19.59,36.95,11,0.14,On
2024-11-02 23:34:00,D-8151,Smart Bulb,11.35,Bedroom,28.36,37.36,1,0.02,On
2024-12-03 22:41:00,D-7286,Washing Machine,717.02,Bathroom,20.86,78.97,142,203.63,Off
2024-12-15 04:45:00,D-9945,Smart Plug,2.83,Kitchen,20.42,53.97,119,0.67,On
2024-04-02 12:12:00,D-1377,Microwave,1022.36,Bathroom,20.02,70.4,106,216.74,Off
2024-06-26 03:00:00,D-1207,Ceiling Fan,45.1,Kitchen,26.74,61.54,77,6.95,On
2024-07-09 21:49:00,D-3551,Ceiling Fan,103.48,Bedroom,17.43,66.83,88,18.21,On
2024-10-08 15:37:00,D-7496,TV,101.47,Bedroom,22.52,77.66,80,16.24,On
2024-10-19 22:07:00,D-1012,Heater,2818.53,Garage,18.63,76.17,99,558.07,Off
2024-09-27 19:21:00,D-2679,TV,50.79,Living Room,24.33,77.62,168,17.07,On
2024-08-02 14:05:00,D-5083,Refrigerator,103.02,Office,16.21,60.37,58,11.95,On
2024-06-19 06:21:00,D-1201,Ceiling Fan,83.44,Office,18.58,52.3,48,8.01,Off
2024-07-09 16:48:00,D-8319,Smart Bulb,5.43,Bedroom,23.88,63.54,143,1.55,On
2024-06-20 03:43:00,D-6808,Laptop Charger,83.63,Kitchen,25.09,38.26,136,22.75,On
2024-09-16 03:44:00,D-3156,Smart Plug,6.06,Garage,17.99,42.91,50,0.61,Off
2024-12-28 06:27:00,D-9503,Air Conditioner,1476.35,Living Room,21.39,34.0,53,156.49,On
2024-11-29 23:56:00,D-1641,TV,133.02,Bedroom,25.87,76.14,9,2.39,Off
2024-02-09 23:35:00,D-7205,Microwave,1012.46,Office,28.46,62.87,104,210.59,Off
2024-07-05 09:47:00,D-7393,TV,92.35,Living Room,19.93,63.51,178,32.88,Off
2024-04-09 05:32:00,D-5219,Air Conditioner,1027.9,Kitchen,15.2,37.02,27,55.51,On
2024-08-22 09:55:00,D-4295,TV,121.22,Office,15.59,66.96,143,34.67,On
2024-10-16 17:05:00,D-2577,Laptop Charger,78.62,Kitchen,27.99,62.92,123,19.34,On
2024-09-07 18:25:00,D-3716,Air Conditioner,2027.66,Garage,20.16,62.79,86,348.76,On
2024-08-17 09:31:00,D-3970,Smart Plug,4.59,Kitchen,18.95,73.22,128,1.18,On
2024-12-23 15:04:00,D-2325,Laptop Charger,33.87,Garage,29.4,65.97,19,1.29,Off
2024-10-05 12:46:00,D-3210,Heater,1895.29,Bathroom,24.38,38.27,164,621.66,On
2024-05-28 02:52:00,D-5414,Smart Plug,3.28,Kitchen,15.97,74.44,102,0.67,Off
2024-07-27 15:56:00,D-8433,Ceiling Fan,81.98,Bedroom,23.25,49.53,98,16.07,On
2024-07-25 05:26:00,D-9295,Microwave,1137.36,Bathroom,16.7,54.42,107,243.4,On
2024-08-31 14:41:00,D-5223,Washing Machine,586.61,Bathroom,18.38,54.76,15,17.6,On
2024-12-07 23:41:00,D-3660,Air Conditioner,1044.09,Living Room,20.95,72.33,86,179.58,On
2024-09-12 17:02:00,D-7740,Air Conditioner,1426.01,Garage,24.33,79.41,36,102.67,On
2024-07-19 17:56:00,D-8797,Smart Plug,4.81,Office,20.52,79.22,69,0.66,On
2024-02-16 18:50:00,D-3533,Smart Bulb,7.57,Bedroom,27.3,62.19,84,1.27,Off
2024-11-17 02:00:00,D-8943,Air Conditioner,1932.73,Garage,17.42,58.3,161,622.34,On
2024-06-09 17:20:00,D-8169,Smart Plug,3.47,Bedroom,20.5,46.53,96,0.67,On
2024-03-15 03:53:00,D-8089,Washing Machine,717.52,Bathroom,29.45,70.4,88,126.28,Off
2024-04-25 09:59:00,D-2095,Refrigerator,128.96,Living Room,26.26,54.56,66,17.02,On
2024-05-09 05:37:00,D-7467,Heater,1324.51,Living Room,16.55,70.64,169,447.68,Off
2024-06-17 10:24:00,D-2968,Air Conditioner,1770.44,Living Room,16.62,57.58,155,548.84,Off
2024-02-17 13:19:00,D-3898,Smart Plug,2.8,Bathroom,23.37,59.84,93,0.52,On
2024-04-01 19:08:00,D-7466,Smart Plug,7.22,Living Room,22.23,72.18,179,2.58,Off
2024-10-31 02:16:00,D-9635,Smart Plug,4.93,Living Room,21.3,68.47,6,0.06,On
2024-03-28 15:15:00,D-1578,Laptop Charger,37.46,Bedroom,20.9,49.07,61,4.57,On
2024-11-19 21:56:00,D-1174,Air Conditioner,1206.89,Bathroom,25.13,56.17,151,364.48,On
2024-01-06 00:01:00,D-3586,Smart Plug,6.3,Living Room,20.3,48.57,102,1.29,On
2024-04-23 23:23:00,D-6961,Microwave,661.82,Living Room,19.9,52.09,21,27.8,Off
2024-11-02 22:07:00,D-9864,Washing Machine,291.81,Office,19.45,49.83,96,56.03,On
2024-12-11 02:27:00,D-3881,Laptop Charger,80.83,Bathroom,15.18,58.28,89,14.39,On
2024-11-06 02:26:00,D-9569,Refrigerator,160.32,Garage,29.86,72.46,5,1.6,Off
2024-06-10 02:15:00,D-7608,Ceiling Fan,103.58,Kitchen,29.37,77.43,102,21.13,Off
2024-04-09 00:25:00,D-4809,Washing Machine,257.92,Garage,23.74,74.18,83,42.81,On
2024-11-25 04:02:00,D-2915,Microwave,1501.3,Garage,19.7,38.11,120,360.31,Off
2024-06-11 00:42:00,D-8735,Smart Plug,6.01,Office,28.75,63.67,79,0.95,On
2024-02-08 21:05:00,D-1739,Laptop Charger,71.26,Garage,15.8,33.99,178,25.37,On
2024-07-03 08:14:00,D-3337,Ceiling Fan,73.23,Office,19.77,61.48,120,17.58,On
2024-05-11 00:14:00,D-2620,Heater,1471.13,Kitchen,24.04,70.52,60,176.54,On
2024-05-03 03:17:00,D-6483,Air Conditioner,1596.71,Kitchen,19.34,67.42,148,472.63,On
2024-03-30 03:05:00,D-8601,Heater,2993.72,Garage,15.91,37.34,53,317.33,On
2024-05-30 15:33:00,D-9865,Heater,2847.14,Bathroom,22.21,73.22,108,614.98,On
2024-02-17 04:14:00,D-5686,Laptop Charger,31.38,Office,28.9,31.98,61,3.83,On
2024-12-05 13:54:00,D-9895,Washing Machine,388.35,Bathroom,27.55,72.82,5,3.88,On
2024-05-06 09:05:00,D-2560,Microwave,932.64,Office,20.84,56.96,120,223.83,Off
2024-02-27 00:25:00,D-2127,Microwave,1236.71,Kitchen,15.3,61.14,111,274.55,On
2024-03-19 19:22:00,D-9823,TV,50.28,Bedroom,27.63,44.72,91,9.15,On
2024-09-08 10:31:00,D-2346,Air Conditioner,1828.35,Kitchen,26.98,54.68,75,274.25,On
2024-07-04 15:17:00,D-7740,Heater,1009.48,Bathroom,27.46,31.77,135,272.56,Off
2024-03-29 19:44:00,D-3530,Refrigerator,241.79,Living Room,19.61,71.66,43,20.79,Off
2024-02-08 18:30:00,D-7220,Refrigerator,162.95,Bedroom,16.17,57.88,25,8.15,On
2024-05-24 03:40:00,D-2886,Laptop Charger,30.62,Bedroom,25.15,48.74,77,4.72,On
2024-10-24 00:28:00,D-3959,Heater,2682.94,Garage,17.86,46.27,118,633.17,Off
2024-08-23 23:55:00,D-8917,Air Conditioner,1753.26,Office,20.55,64.2,177,620.65,Off
2024-08-20 03:06:00,D-5137,Smart Plug,2.76,Kitchen,17.44,63.96,161,0.89,Off
2024-09-13 15:32:00,D-6080,Smart Bulb,11.07,Garage,27.75,41.71,136,3.01,On
2024-06-25 13:00:00,D-9124,Smart Plug,4.88,Bathroom,24.75,62.57,105,1.02,Off
2024-07-30 17:43:00,D-2216,Microwave,1531.55,Living Room,26.5,71.61,48,147.03,Off
2024-10-25 11:59:00,D-4099,Microwave,1358.1,Living Room,24.74,55.56,93,252.61,Off
2024-02-01 03:58:00,D-9425,Microwave,1099.35,Living Room,16.07,71.86,55,120.93,On
2024-11-02 03:42:00,D-1256,Laptop Charger,87.18,Bathroom,15.3,57.27,130,22.67,On
2024-11-24 06:01:00,D-2400,Heater,2174.82,Garage,21.12,65.96,114,495.86,Off
2024-04-09 12:21:00,D-1344,Air Conditioner,1595.41,Bedroom,23.94,49.76,175,558.39,On
2024-07-15 21:21:00,D-9449,Microwave,1774.37,Garage,27.15,79.05,104,369.07,On
2024-11-21 18:31:00,D-7501,Smart Bulb,7.44,Living Room,25.65,56.06,42,0.62,On
2024-08-19 10:55:00,D-6465,TV,55.29,Living Room,15.58,36.74,4,0.44,On
2024-02-27 05:41:00,D-5971,Smart Bulb,14.88,Living Room,19.1,55.05,91,2.71,On
2024-06-07 03:38:00,D-2548,Heater,2976.81,Bedroom,29.87,45.44,2,11.91,On
2024-12-25 09:15:00,D-4644,Air Conditioner,1763.78,Office,17.01,34.49,64,225.76,On
2024-04-29 08:17:00,D-6319,Smart Plug,2.62,Garage,25.08,64.54,137,0.72,On
2024-07-28 19:47:00,D-2992,Laptop Charger,64.74,Kitchen,21.73,66.08,27,3.5,On
2024-06-05 16:54:00,D-7548,Air Conditioner,1500.6,Kitchen,15.84,79.5,99,297.12,On
2024-09-13 08:37:00,D-1038,Smart Plug,6.66,Kitchen,28.87,76.88,26,0.35,Off
2024-01-30 03:02:00,D-4604,Air Conditioner,807.52,Bedroom,23.11,38.68,17,27.46,On
2024-11-02 23:28:00,D-9709,Ceiling Fan,84.06,Bedroom,21.75,79.15,27,4.54,On
2024-03-29 06:36:00,D-3895,Laptop Charger,88.47,Office,25.05,30.98,57,10.09,On
2024-09-25 12:14:00,D-8112,Washing Machine,523.05,Bedroom,26.98,33.2,86,89.96,On
2024-09-10 17:06:00,D-8160,Microwave,629.44,Living Room,22.78,44.58,99,124.63,Off
2024-11-24 03:34:00,D-3906,Ceiling Fan,88.18,Office,20.84,67.42,76,13.4,On
2024-07-24 15:11:00,D-3629,Laptop Charger,55.76,Living Room,25.79,53.73,85,9.48,On
2024-09-25 01:16:00,D-2890,Smart Bulb,5.63,Kitchen,27.83,56.51,32,0.36,On
2024-01-19 09:00:00,D-1396,Laptop Charger,72.43,Office,28.86,55.49,86,12.46,On
2024-01-25 22:03:00,D-1031,Refrigerator,188.38,Garage,25.51,75.83,7,2.64,On
2024-03-02 21:12:00,D-9882,TV,138.88,Bathroom,20.74,59.01,155,43.05,Off
2024-06-23 19:07:00,D-7102,Smart Plug,7.21,Kitchen,23.94,38.8,99,1.43,On
2024-07-31 10:27:00,D-7856,Washing Machine,568.67,Office,25.55,31.9,4,4.55,On
2024-11-22 07:54:00,D-1990,Laptop Charger,76.51,Living Room,18.72,52.69,134,20.5,Off
2024-06-29 03:58:00,D-3211,Washing Machine,350.57,Office,27.47,70.3,13,9.11,On
2024-11-24 08:09:00,D-3558,Air Conditioner,2026.69,Kitchen,23.48,71.27,45,182.4,On
2024-12-25 06:40:00,D-3955,Smart Plug,5.74,Garage,18.11,40.92,32,0.37,On
2024-11-02 03:49:00,D-4796,Ceiling Fan,110.4,Office,20.3,62.9,124,27.38,Off
2024-06-04 01:08:00,D-7493,Smart Bulb,14.31,Office,19.8,54.21,55,1.57,On
2024-12-15 01:20:00,D-6492,Smart Bulb,11.72,Bedroom,22.91,50.87,67,1.57,Off
2024-11-10 03:21:00,D-8485,Smart Plug,2.87,Living Room,29.24,54.06,122,0.7,On
2024-08-12 19:10:00,D-3785,Microwave,916.43,Bedroom,23.36,51.42,49,89.81,Off
2024-09-11 11:59:00,D-2976,Smart Plug,7.38,Office,18.17,44.9,76,1.12,On
2024-03-14 06:34:00,D-5626,Heater,1166.63,Bedroom,28.24,42.97,161,375.65,Off
2024-04-07 20:01:00,D-2947,Washing Machine,473.37,Kitchen,18.87,38.72,88,83.31,Off
2024-09-13 23:28:00,D-6651,Air Conditioner,2042.2,Living Room,15.55,65.8,69,281.82,On
2024-01-19 20:11:00,D-9659,Laptop Charger,50.93,Bedroom,17.81,48.13,32,3.26,Off
2024-04-01 03:24:00,D-3747,Smart Bulb,13.47,Kitchen,22.99,38.3,159,4.28,Off
2024-01-19 15:13:00,D-7160,Laptop Charger,52.72,Garage,22.98,46.94,166,17.5,Off
2024-04-19 05:07:00,D-3538,Ceiling Fan,68.39,Garage,23.45,40.27,64,8.75,On
2024-02-03 12:01:00,D-7347,Microwave,1687.92,Living Room,26.05,49.18,103,347.71,On
2024-02-21 01:49:00,D-1510,Smart Bulb,5.93,Garage,20.16,45.9,28,0.33,On
2024-04-21 22:18:00,D-8795,Air Conditioner,1848.75,Kitchen,24.64,66.25,139,513.95,On
2024-06-02 02:01:00,D-1865,Washing Machine,669.51,Living Room,27.62,50.12,109,145.95,On
2024-12-09 00:51:00,D-4069,Smart Plug,6.05,Bathroom,28.92,73.16,92,1.11,On
2024-07-01 03:51:00,D-1530,Smart Plug,3.11,Bedroom,20.12,70.87,48,0.3,On
2024-11-05 09:04:00,D-9166,Smart Bulb,9.3,Garage,17.32,55.78,28,0.52,On
2024-12-28 21:11:00,D-1802,Refrigerator,235.28,Garage,21.15,31.85,82,38.59,Off
2024-12-18 22:57:00,D-3717,Laptop Charger,62.39,Living Room,25.49,42.46,106,13.23,On
2024-11-10 20:55:00,D-2205,Laptop Charger,44.86,Kitchen,23.92,57.93,83,7.45,Off
2024-02-02 07:15:00,D-4280,Refrigerator,125.37,Bedroom,22.11,37.97,123,30.84,On
2024-02-09 05:43:00,D-3523,Ceiling Fan,71.73,Office,19.64,71.99,132,18.94,On
2024-07-10 02:47:00,D-2002,Air Conditioner,1475.38,Living Room,23.77,43.59,7,20.66,On
2024-10-21 08:59:00,D-7267,Refrigerator,182.51,Living Room,24.97,66.5,30,10.95,On
2024-03-23 07:13:00,D-3802,Refrigerator,264.5,Living Room,29.45,57.56,53,28.04,On
2024-10-06 16:07:00,D-6782,Smart Bulb,11.89,Garage,18.61,33.03,48,1.14,Off
2024-11-06 09:15:00,D-9102,Smart Plug,5.02,Bedroom,17.34,58.36,29,0.29,On
2024-09-04 09:47:00,D-7254,Microwave,1377.01,Garage,25.65,56.09,95,261.63,Off
2024-01-23 07:38:00,D-6762,Refrigerator,292.03,Living Room,27.65,66.67,130,75.93,Off
2024-10-18 05:28:00,D-4813,Microwave,1301.87,Living Room,23.6,72.43,90,234.34,On
2024-04-15 04:11:00,D-2695,Refrigerator,147.67,Kitchen,21.7,44.14,74,21.86,On
2024-05-28 20:03:00,D-1659,TV,72.55,Office,21.14,44.12,30,4.35,On
2024-06-23 22:20:00,D-5093,Laptop Charger,73.34,Office,27.69,77.92,29,4.25,On
2024-10-30 21:05:00,D-3234,TV,131.53,Living Room,16.3,46.87,20,5.26,Off
2024-05-08 09:42:00,D-8424,Air Conditioner,783.58,Office,15.09,63.95,143,224.1,On
2024-10-16 16:12:00,D-7152,Heater,2667.24,Bedroom,21.82,68.79,56,298.73,Off
2024-07-19 11:58:00,D-8943,Washing Machine,284.37,Bedroom,19.97,34.31,41,23.32,On
2024-02-20 07:42:00,D-8964,Ceiling Fan,46.91,Bedroom,25.06,54.44,41,3.85,On
2024-02-18 16:22:00,D-4593,Refrigerator,162.23,Office,23.23,69.86,137,44.45,On
2024-07-28 05:34:00,D-1599,Refrigerator,164.27,Garage,17.91,55.63,5,1.64,On
2024-08-09 20:52:00,D-4472,Smart Bulb,10.95,Office,19.49,40.61,64,1.4,On
2024-06-21 21:45:00,D-6593,Smart Plug,5.35,Living Room,29.15,60.1,150,1.6,On
2024-03-14 00:21:00,D-2652,Refrigerator,269.67,Garage,22.46,68.06,118,63.64,On
2024-02-08 21:59:00,D-9887,Washing Machine,563.93,Kitchen,22.41,31.0,12,13.53,On
2024-09-19 07:59:00,D-5214,Microwave,756.22,Bathroom,20.25,45.93,174,263.16,On
2024-08-05 11:08:00,D-4404,Smart Plug,4.14,Garage,19.55,66.16,19,0.16,Off
2024-03-27 20:59:00,D-1460,Washing Machine,578.41,Office,24.04,43.76,93,107.58,On
2024-01-23 13:16:00,D-3730,Heater,1457.84,Bathroom,27.26,66.02,60,174.94,Off
2024-10-31 08:45:00,D-9296,Refrigerator,115.17,Kitchen,20.68,75.98,74,17.05,Off
2024-06-30 11:39:00,D-5197,TV,107.91,Bedroom,15.5,39.35,138,29.78,On
2024-02-20 10:25:00,D-8164,TV,65.56,Kitchen,21.95,69.39,78,10.23,Off
2024-05-29 21:27:00,D-3759,Laptop Charger,85.91,Bathroom,28.58,50.07,126,21.65,On
2024-02-26 08:17:00,D-1774,Washing Machine,438.41,Living Room,16.21,53.13,179,156.95,On
2024-10-15 11:36:00,D-7501,TV,101.12,Living Room,29.85,59.06,139,28.11,On
2024-02-23 15:03:00,D-8250,Smart Plug,2.78,Office,26.65,77.26,172,0.96,On
2024-01-01 08:00:00,D-9157,Washing Machine,614.65,Living Room,27.31,51.69,108,132.76,On
2024-08-15 04:19:00,D-6166,Refrigerator,219.91,Living Room,29.9,76.46,149,65.53,On
2024-09-28 09:53:00,D-4638,Laptop Charger,64.28,Bathroom,21.21,63.74,83,10.67,On
2024-11-19 22:21:00,D-7881,Smart Bulb,6.34,Office,15.49,52.09,159,2.02,On
2024-06-01 02:46:00,D-1094,Laptop Charger,44.6,Living Room,16.62,48.77,179,15.97,On
2024-04-08 14:26:00,D-2114,Heater,1313.8,Garage,26.66,37.41,162,425.67,On
2024-08-06 20:27:00,D-3866,Heater,2554.83,Living Room,21.18,50.35,127,648.93,Off
2024-02-03 09:26:00,D-3520,Microwave,1218.41,Bedroom,19.94,78.96,16,38.99,On
2024-12-28 03:13:00,D-3012,Refrigerator,284.14,Living Room,26.58,72.38,176,100.02,On
2024-06-19 17:41:00,D-9405,Air Conditioner,1134.54,Living Room,25.04,48.05,156,353.98,On
2024-09-03 20:44:00,D-3585,Ceiling Fan,71.92,Kitchen,24.53,71.33,52,7.48,On
2024-02-10 10:51:00,D-3414,Heater,2165.56,Office,15.08,58.92,153,662.66,On
